sr_no,state,work,work_id,ida,mp,constituency,expenditure_date,vendor_name,payment_status,fund_disbursed_amount
7351,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209194,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,70192
7352,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209197,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7353,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209199,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7354,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209195,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7355,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209196,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,70192
7356,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209198,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7357,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209200,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,70192
7358,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209202,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7359,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209203,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7360,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209204,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7361,Chhattisgarh,Installing tube-wells and borewells,WS/MP18354/2025-2026/209205,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,89708
7362,Chhattisgarh,Installing hand pumps,WS/MP18354/2025-2026/209215,SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),CHINTAMANI MAHARAJ,SARGUJA(ST),2026-05-06,SUHANI ENTERPRISES,Payment Success,70192
7363,Punjab,Purchase of books and periodicals for libraries/digitization of library books,WS/MP18311/2025-2026/219477,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-06-11,The Kitab Arr Publication,Payment Success,100000
7364,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP348/2026-2027/212227,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),Shri Benny Behanan,CHALAKUDY,2026-07-24,Santhosh M D,Payment Success,1379405
7365,Rajasthan,Purchase of training equipment,WS/MP18165/2026-2027/268330,JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),MANJU SHARMA,JAIPUR,2026-05-07,L D TRADERS,Payment Success,998988
7366,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP574/2025-2026/233039,PATAN(DISTRICT COLLECTOR PATAN_IDA),Bharatsinhji Shankarji Dabhi,PATAN,2026-05-06,GADSAI GRAM PANCHAYAT,Payment Success,250000
7367,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18069/2025-2026/211697,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),RAJEEV BHARDWAJ,KANGRA,2026-05-05,Surinder Kumar,Payment Success,150423
7368,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP526/2025-2026/257259,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,2026-05-02,NANDITHA ENTERPRISES,Payment Success,598842
7369,Himachal Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18069/2025-2026/212331,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),RAJEEV BHARDWAJ,KANGRA,2026-07-28,Ms Aman Kumar,Payment Success,97000
7370,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18112/2025-2026/259060,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE,AMRAVATI(SC),2026-05-17,AMIT NAGORAO MULE,Payment Success,498287
7371,Punjab,Construction of rooms and halls in school and colleges,WS/MP18158/2025-2026/242834,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,2026-06-22,AMBEY BRICKS KILN CO,Payment Success,28800
7372,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/197156,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-21,GRAM PANCHAYT CHOKAR,Payment Success,175000
7373,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18098/2025-2026/255346,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),BHARTI PARDHI,BALAGHAT,2026-05-11,BHUWANLAL RAHANGDALE,Payment Success,187351
7374,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18098/2025-2026/255346,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),BHARTI PARDHI,BALAGHAT,2026-05-12,BHUWANLAL RAHANGDALE,Payment Success,191868
7375,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18098/2025-2026/255346,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),BHARTI PARDHI,BALAGHAT,2026-05-12,BHUWANLAL RAHANGDALE,Payment Success,185202
7376,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18098/2025-2026/255346,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),BHARTI PARDHI,BALAGHAT,2026-05-12,BHUWANLAL RAHANGDALE,Payment Success,188504
7377,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP453/2025-2026/207964,KORAPUT(District Collector Koraput_IDA),Saptagiri Sankar Ulaka,KORAPUT(ST),2026-05-05,JUNIOR ENGINEER BDO NARAYANPATNA,Payment Success,300000
7378,Punjab,Purchase of immovable sports equipment,WS/MP381/2025-2026/184577,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Shri Gurjeet Singh Aujla,AMRITSAR,2026-05-06,Lucky Computer Hardware,Payment Success,100000
7379,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18324/2025-2026/256580,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),BHARATBHAI MANUBHAI SUTARIYA,AMRELI,2026-05-20,MITHAPUR NAKKI,Payment Success,300000
7380,Madhya Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP638/2026-2027/236615,CHHATARPUR(District Collector Chhatarpur_IDA),Virendra Kumar,TIKAMGARH(SC),2026-05-13,GRAM PANCHAYAT BRAJPURA,Payment Success,180000
7381,Kerala,Purchase of vans and buses for educational institutions,WS/MP351/2025-2026/236465,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-05-08,HEADMISTRESS ALAVIL NORTH LP SCHOOL,Payment Success,51564
7382,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18170/2025-2026/223398,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),AMRARAM,SIKAR,2026-05-08,SHRI BALAJI S F CONSTRUCTION COMPANY,Payment Success,346226
7383,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18170/2025-2026/223400,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),AMRARAM,SIKAR,2026-05-08,SHRI BALAJI S F CONSTRUCTION COMPANY,Payment Success,298713
7384,Maharashtra,Construction of toilet blocks,WS/MP18131/2025-2026/206367,RATNAGIRI(District Collector Ratnagiri_IDA),NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,2026-05-04,siddhesh sadanand vibhute,Payment Success,150000
7385,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18131/2025-2026/206361,RATNAGIRI(District Collector Ratnagiri_IDA),NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,2026-05-04,shramjivi majur sahakari sanstha maryadit raipatan,Payment Success,500000
7386,Chhattisgarh,Construction of community centers and community halls,WS/MP18049/2026-2027/265760,BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA),TOKHAN SAHU,BILASPUR,2026-05-25,GRAM PANCHAYAT TIKARI,Payment Success,250000
7387,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP792/2026-2027/225856,HARDOI(DISTRICT MAGISTRATE HARDOI_IDA),Jai Prakash,HARDOI (SC),2026-05-14,PAL TRADING COMPANY,Payment Success,124088
7388,Madhya Pradesh,Construction of additional rooms and halls in the existing public and community building,WS/MP18104/2025-2026/174649,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),DARSHAN SINGH CHOUDHARY,HOSHANGABAD,2026-05-06,GUPTA IRON STORES,Payment Success,120000
7389,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP792/2026-2027/225856,HARDOI(DISTRICT MAGISTRATE HARDOI_IDA),Jai Prakash,HARDOI (SC),2026-05-14,BASANT LAL SATENDRA KUMAR,Payment Success,203374
7390,Uttar Pradesh,Construction of rooms and halls in school and colleges,WS/MP792/2026-2027/225856,HARDOI(DISTRICT MAGISTRATE HARDOI_IDA),Jai Prakash,HARDOI (SC),2026-05-14,NEW BANSAL SUPAR STEEL,Payment Success,273323
7391,Madhya Pradesh,Construction of culverts and bridges,WS/MP654/2026-2027/275492,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),Smt Himadri Singh,SHAHDOL (ST),2026-05-22,GP TARADAND,Payment Success,750000
7392,Rajasthan,Construction of boundary walls of existing public and community buildings,WS/MP18164/2025-2026/257525,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),KULDEEP INDORA,GANGANAGAR(SC),2026-08-22,CHOUDHARY TILES,Payment Success,51279
7393,Rajasthan,Construction of boundary walls of existing public and community buildings,WS/MP18164/2025-2026/257525,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),KULDEEP INDORA,GANGANAGAR(SC),2026-05-21,CHOUDHARY TILES,Payment Success,300332
7394,Madhya Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP638/2026-2027/237400,TIKAMGARH(DISTRICT COLLECTOR TIKAMGARH_IDA),Virendra Kumar,TIKAMGARH(SC),2026-05-11,Gram Panchayat Gudanwara,Payment Success,103820
7395,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP490/2025-2026/241162,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Shri Narendra Modi,VARANASI,2026-05-26,VINDHYAVASHINI CONSTRUCTION COMPANY,Payment Success,260308
7396,Telangana,Construction of community centers and community halls,WS/MP18187/2025-2026/219999,Nirmal(DISTRICT COLLECTOR NIRMAL_3),GODAM NAGESH,ADILABAD(ST),2026-05-05,Patike Rajendar,Payment Success,500000
7397,Telangana,Installing tube-wells and borewells,WS/MP18187/2025-2026/220004,Nirmal(DISTRICT COLLECTOR NIRMAL_3),GODAM NAGESH,ADILABAD(ST),2026-05-05,Siram Sushma,Payment Success,97367
7398,Telangana,Installing tube-wells and borewells,WS/MP18187/2025-2026/220006,Nirmal(DISTRICT COLLECTOR NIRMAL_3),GODAM NAGESH,ADILABAD(ST),2026-05-05,Siram Sushma,Payment Success,96117
7399,Maharashtra,Street lights,WS/MP18127/2026-2027/274225,NASHIK(DISTRICT COLLECTOR NASHIK_IDA),RAJABHAU,NASHIK,2026-07-04,R PRAKASH ELECTRICAL AND ENGINEERS NASIK,Payment Success,989844
7400,Telangana,Installing tube-wells and borewells,WS/MP18193/2026-2027/196295,MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),EATALA RAJENDER,MALKAJGIRI,2026-05-01,BACHHALI NARSIMHULU,Payment Success,262903
7401,Uttar Pradesh,Improvement of electricity distribution infrastructure,WS/MP18208/2026-2027/270852,BASTI(DISTRICT MAGISTRATE BASTI_IDA),RAM PRASAD CHAUDHARY,BASTI,2026-06-24,EXECUTIVE ENGINEER ELECTRICITY DD GRAMIN BASTI,Payment Success,187100
7402,Gujarat,Purchase of hospital equipment,WS/MP585/2025-2026/239127,Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA),Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,2026-05-27,MEHTA SURGICAL,Payment Success,4997000
7403,Tamil Nadu,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP18176/2025-2026/254228,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),SACHITHANANTHAM R,DINDIGUL,2026-05-19,SARAVANA ENGINEERING AND INFRATECH PRIVATE LIMITED,Payment Success,2998062
7404,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/197158,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-15,GRAM PANCHAYT BHAINSGAON,Payment Success,175000
7405,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/197157,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-11,GRAM PANCHAYT KARMARI,Payment Success,175000
7406,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/197155,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-11,GRAM PANCHAYT BHOND,Payment Success,175000
7407,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/195666,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-07,GRAM PANCHAYT MUNDAPAL,Payment Success,175000
7408,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/197154,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-11,GRAM PANCHAYT ICHHAPUR,Payment Success,175000
7409,Chhattisgarh,Purchase of mobile water tankers,WS/MP18048/2025-2026/197153,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),2026-05-07,GRAM PANCHAYT BAGMOHALI,Payment Success,175000
7410,Andhra Pradesh,Improvement of electricity distribution infrastructure,WS/MP18018/2025-2026/204877,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),Appalanaidu Kalisetti,VIZIANAGARAM,2026-05-13,KINJARAPU SRINIVASARAO,Payment Success,663999
7411,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248860,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182896
7412,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/247876,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7413,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/247875,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7414,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248874,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7415,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/247877,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7416,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/247879,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7417,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248853,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7418,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248852,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7419,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248480,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7420,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248861,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182896
7421,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248859,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7422,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248858,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7423,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248857,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7424,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248856,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7425,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248855,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7426,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248877,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183009
7427,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248868,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7428,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248866,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183594
7429,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248865,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183595
7430,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248864,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7431,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248863,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7432,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248862,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7433,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248873,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7434,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248872,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183594
7435,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248871,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182896
7436,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248870,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7437,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248869,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,182897
7438,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248876,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183009
7439,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248875,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183595
7440,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248867,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183594
7441,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248883,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7442,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248879,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183358
7443,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248878,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7444,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248881,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183246
7445,Uttar Pradesh,Lighting of public spaces,WS/MP18215/2025-2026/248880,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,2026-05-27,VIDYA SINGH,Payment Success,183358
